"Station","Date","Time","Precip","type","Air_max","Air_min","obs","Wx","Wind_dir","speed","Bulb_wet","dry","Soil_max","Soil_min","Evap","Solar","ETo","RH _max","RH_min"
DAVIS.A,20030520,2359,0.000,,32.8,12.2,,,,,,,,,,,,64.8,15.0
DAVIS.A,20030521,2359,0.000,,34.4,13.3,,,,,,,,,,,,73.7,21.4
DAVIS.A,20030522,2359,0.000,,33.9,12.8,,,,,,,,,,,,82.9,30.5
DAVIS.A,20030523,2359,0.000,,34.4,13.9,,,,,,,,,,,,84.3,32.1
DAVIS.A,20030524,2359,0.000,,26.7,11.7,,,,,,,,,,,,87.9,45.2
DAVIS.A,20030525,2359,0.000,,26.7,12.2,,,,,,,,,,,,86.4,45.7
DAVIS.A,20030526,2359,0.000,,28.9,10.0,,,,,,,,,,,,85.4,23.4
DAVIS.A,20030527,2359,0.000,,35.0,11.7,,,,,,,,,,,,80.6,23.3
DAVIS.A,20030528,2359,0.000,,36.7,13.3,,,,,,,,,,,,81.4,18.4
DAVIS.A,20030529,2359,0.000,,30.6,13.3,,,,,,,,,,,,79.4,28.6
DAVIS.A,20030530,2359,0.000,,27.2,11.7,,,,,,,,,,,,84.7,43.3
DAVIS.A,20030531,2359,0.000,,31.7,11.7,,,,,,,,,,,,89.6,33.1
DAVIS.A,20030601,2359,0.000,,36.7,13.3,,,,,,,,,,,,81.0,17.5
DAVIS.A,20030602,2359,0.000,,36.7,15.0,,,,,,,,,,,,83.4,17.0
DAVIS.A,20030603,2359,0.000,,37.2,15.0,,,,,,,,,,,,76.9,23.5
DAVIS.A,20030604,2359,0.000,,31.1,12.8,,,,,,,,,,,,82.9,40.3
DAVIS.A,20030605,2359,0.000,,30.6,12.8,,,,,,,,,,,,85.9,40.6
DAVIS.A,20030606,2359,0.000,,27.8,13.3,,,,,,,,,,,,89.4,47.4
DAVIS.A,20030607,2359,0.000,,27.8,13.3,,,,,,,,,,,,88.1,49.5
DAVIS.A,20030608,2359,0.000,,28.3,12.8,,,,,,,,,,,,88.5,47.6
DAVIS.A,20030609,2359,0.000,,26.7,11.7,,,,,,,,,,,,89.4,45.5
DAVIS.A,20030610,2359,0.000,,23.9,12.8,,,,,,,,,,,,84.9,46.5
DAVIS.A,20030611,2359,0.000,,23.3,11.1,,,,,,,,,,,,87.2,53.4
DAVIS.A,20030612,2359,0.000,,24.4,11.1,,,,,,,,,,,,89.3,49.7
DAVIS.A,20030613,2359,0.000,,27.8,8.9,,,,,,,,,,,,89.1,37.8
DAVIS.A,20030614,2359,0.000,,29.4,10.0,,,,,,,,,,,,86.1,31.9
DAVIS.A,20030615,2359,0.000,,32.8,10.6,,,,,,,,,,,,81.6,29.3
DAVIS.A,20030616,2359,0.000,,35.6,13.3,,,,,,,,,,,,82.8,27.5
DAVIS.A,20030617,2359,0.000,,32.2,14.4,,,,,,,,,,,,81.3,38.2
DAVIS.A,20030618,2359,0.000,,30.0,12.8,,,,,,,,,,,,83.7,35.1
DAVIS.A,20030619,2359,0.000,,27.2,11.7,,,,,,,,,,,,90.7,44.7
DAVIS.A,20030620,2359,0.000,,28.3,10.6,,,,,,,,,,,,81.7,34.9
DAVIS.A,20030621,2359,0.000,,27.2,10.6,,,,,,,,,,,,88.3,36.9
DAVIS.A,20030622,2359,0.000,,28.3,11.7,,,,,,,,,,,,85.0,34.6
DAVIS.A,20030623,2359,0.000,,28.3,10.0,,,,,,,,,,,,84.0,26.2
DAVIS.A,20030624,2359,0.000,,31.7,17.2,,,,,,,,,,,,46.8,17.9
DAVIS.A,20030625,2359,0.000,,35.6,13.9,,,,,,,,,,,,59.4,11.8
DAVIS.A,20030626,2359,0.000,,38.3,17.2,,,,,,,,,,,,50.6,13.1
DAVIS.A,20030627,2359,0.000,,39.4,17.2,,,,,,,,,,,,65.7,13.9
DAVIS.A,20030628,2359,0.000,,38.3,16.7,,,,,,,,,,,,63.8,14.8
DAVIS.A,20030629,2359,0.000,,33.3,12.8,,,,,,,,,,,,82.4,18.9
DAVIS.A,20030630,2359,0.000,,32.2,12.8,,,,,,,,,,,,85.7,20.1
DAVIS.A,20030701,2359,0.000,,31.7,12.8,,,,,,,,,,,,87.0,19.5
DAVIS.A,20030702,2359,0.000,,32.2,10.6,,,,,,,,,,,,78.1,14.5
DAVIS.A,20030703,2359,0.000,,31.7,10.6,,,,,,,,,,,,81.9,13.1
DAVIS.A,20030704,2359,0.000,,36.7,10.6,,,,,,,,,,,,79.2,15.1
DAVIS.A,20030705,2359,0.000,,33.9,13.3,,,,,,,,,,,,78.7,21.5
DAVIS.A,20030706,2359,0.000,,30.6,11.7,,,,,,,,,,,,85.5,36.9
DAVIS.A,20030707,2359,0.000,,28.9,11.7,,,,,,,,,,,,87.0,35.0
DAVIS.A,20030708,2359,0.000,,33.3,9.4,,,,,,,,,,,,88.3,21.3
DAVIS.A,20030709,2359,0.000,,36.1,13.9,,,,,,,,,,,,83.6,17.1
DAVIS.A,20030710,2359,0.000,,36.7,13.3,,,,,,,,,,,,83.8,21.9
DAVIS.A,20030711,2359,0.000,,36.1,13.3,,,,,,,,,,,,84.5,18.2
DAVIS.A,20030712,2359,0.000,,35.6,15.0,,,,,,,,,,,,79.1,25.6
DAVIS.A,20030713,2359,0.000,,33.9,13.9,,,,,,,,,,,,85.9,26.9
DAVIS.A,20030714,2359,0.000,,37.2,15.6,,,,,,,,,,,,79.1,20.9
DAVIS.A,20030715,2359,0.000,,35.0,15.6,,,,,,,,,,,,78.6,29.5
DAVIS.A,20030716,2359,0.000,,36.1,13.3,,,,,,,,,,,,85.1,23.0
DAVIS.A,20030717,2359,0.000,,39.4,15.0,,,,,,,,,,,,77.2,16.7
DAVIS.A,20030718,2359,0.000,,38.9,17.8,,,,,,,,,,,,70.2,18.7
DAVIS.A,20030719,2359,0.000,,35.6,18.3,,,,,,,,,,,,69.2,24.3
DAVIS.A,20030720,2359,0.000,,38.9,19.4,,,,,,,,,,,,67.9,20.4
DAVIS.A,20030721,2359,0.000,,37.8,20.0,,,,,,,,,,,,63.3,22.1
DAVIS.A,20030722,2359,0.000,,38.9,17.2,,,,,,,,,,,,72.8,25.5
DAVIS.A,20030723,2359,0.000,,30.0,17.8,,,,,,,,,,,,73.3,45.9
DAVIS.A,20030724,2359,1.777,,36.1,18.9,,,,,,,,,,,,78.7,25.5
DAVIS.A,20030725,2359,0.000,,32.8,16.7,,,,,,,,,,,,74.6,32.3
DAVIS.A,20030726,2359,0.000,,36.7,15.0,,,,,,,,,,,,81.6,17.0
DAVIS.A,20030727,2359,0.000,,38.3,15.6,,,,,,,,,,,,76.2,23.1
DAVIS.A,20030728,2359,0.000,,38.9,16.1,,,,,,,,,,,,76.3,24.4
DAVIS.A,20030729,2359,0.000,,36.7,15.0,,,,,,,,,,,,83.6,28.8
DAVIS.A,20030730,2359,0.000,,31.7,19.4,,,,,,,,,,,,61.1,33.7
DAVIS.A,20030731,2359,0.000,,31.1,20.0,,,,,,,,,,,,65.7,33.2
DAVIS.A,20030801,2359,0.000,,33.9,17.2,,,,,,,,,,,,83.0,33.2
DAVIS.A,20030802,2359,1.523,,28.9,16.7,,,,,,,,,,,,83.5,39.5
DAVIS.A,20030803,2359,0.000,,31.7,15.0,,,,,,,,,,,,86.9,33.4
DAVIS.A,20030804,2359,0.000,,31.1,15.0,,,,,,,,,,,,80.3,30.1
DAVIS.A,20030805,2359,0.000,,27.2,14.4,,,,,,,,,,,,83.2,39.2
DAVIS.A,20030806,2359,0.000,,28.3,15.0,,,,,,,,,,,,83.8,35.6
DAVIS.A,20030807,2359,0.000,,28.9,13.3,,,,,,,,,,,,86.4,26.7
DAVIS.A,20030808,2359,0.000,,31.7,12.2,,,,,,,,,,,,93.2,31.7
DAVIS.A,20030809,2359,0.000,,32.2,14.4,,,,,,,,,,,,85.2,21.0
DAVIS.A,20030810,2359,0.000,,33.3,14.4,,,,,,,,,,,,83.4,23.0
DAVIS.A,20030811,2359,0.000,,32.8,12.2,,,,,,,,,,,,75.6,20.5
DAVIS.A,20030812,2359,0.000,,32.2,11.7,,,,,,,,,,,,90.6,14.9
DAVIS.A,20030813,2359,0.000,,32.8,10.6,,,,,,,,,,,,88.4,17.3
DAVIS.A,20030814,2359,0.000,,30.6,13.3,,,,,,,,,,,,80.1,23.1
DAVIS.A,20030815,2359,0.000,,33.3,11.7,,,,,,,,,,,,91.2,22.2
DAVIS.A,20030816,2359,0.000,,36.1,11.7,,,,,,,,,,,,81.4,14.1
DAVIS.A,20030817,2359,0.000,,36.1,12.8,,,,,,,,,,,,82.3,16.1
DAVIS.A,20030818,2359,0.000,,34.4,12.8,,,,,,,,,,,,84.4,23.0
DAVIS.A,20030819,2359,0.000,,31.7,12.8,,,,,,,,,,,,86.6,25.2
DAVIS.A,20030820,2359,0.000,,35.0,13.3,,,,,,,,,,,,86.7,23.8
DAVIS.A,20030821,2359,1.523,,30.6,17.2,,,,,,,,,,,,91.6,32.7
DAVIS.A,20030822,2359,3.300,,25.6,15.6,,,,,,,,,,,,93.9,49.4
DAVIS.A,20030823,2359,2.031,,31.1,13.3,,,,,,,,,,,,94.3,39.0
DAVIS.A,20030824,2359,1.269,,35.0,15.6,,,,,,,,,,,,92.4,25.6
DAVIS.A,20030825,2359,0.508,,37.2,17.2,,,,,,,,,,,,82.6,21.5
DAVIS.A,20030826,2359,0.000,,36.7,16.7,,,,,,,,,,,,75.2,18.6
DAVIS.A,20030827,850,0.000,,32.8,14.4,,,,,,,,,,,,89.0,30.1
DAVIS.A,20030828,2359,0.000,,29.4,11.1,,,,,,,,,,,,89.3,34.6
DAVIS.A,20030829,2359,0.000,,33.9,11.1,,,,,,,,,,,,92.3,24.3
DAVIS.A,20030830,2359,0.000,,33.3,12.2,,,,,,,,,,,,88.6,28.3
DAVIS.A,20030831,2359,0.000,,37.8,12.2,,,,,,,,,,,,86.8,19.0
DAVIS.A,20030901,2359,0.000,,37.2,13.9,,,,,,,,,,,,83.2,22.0
DAVIS.A,20030902,2359,2.284,,39.4,13.9,,,,,,,,,,,,89.2,13.7
DAVIS.A,20030903,2359,0.508,,36.1,18.3,,,,,,,,,,,,71.4,20.4
DAVIS.A,20030904,2359,0.000,,32.2,16.1,,,,,,,,,,,,79.9,36.9
DAVIS.A,20030905,2359,0.000,,30.6,13.3,,,,,,,,,,,,84.5,19.5
DAVIS.A,20030906,2359,0.000,,27.2,12.8,,,,,,,,,,,,82.1,35.7
DAVIS.A,20030907,2359,0.000,,28.9,10.0,,,,,,,,,,,,88.1,38.3
DAVIS.A,20030908,2359,0.000,,28.9,11.7,,,,,,,,,,,,91.1,23.8
DAVIS.A,20030909,2359,0.000,,26.1,13.3,,,,,,,,,,,,87.3,36.1
DAVIS.A,20030910,2359,0.000,,31.1,14.4,,,,,,,,,,,,90.3,18.7
DAVIS.A,20030911,2359,0.000,,33.9,14.4,,,,,,,,,,,,62.1,17.7
DAVIS.A,20030912,2359,0.000,,36.1,18.9,,,,,,,,,,,,51.7,12.0
DAVIS.A,20030913,2359,0.000,,35.0,17.8,,,,,,,,,,,,,
DAVIS.A,20030914,2359,0.000,,36.1,12.8,,,,,,,,,,,,65.6,10.6
DAVIS.A,20030915,2359,0.000,,30.0,13.9,,,,,,,,,,,,75.3,32.3
DAVIS.A,20030916,2359,0.000,,27.8,12.2,,,,,,,,,,,,76.1,26.1
DAVIS.A,20030917,2359,0.000,,28.3,12.2,,,,,,,,,,,,76.7,13.7
DAVIS.A,20030918,2359,0.000,,31.7,13.3,,,,,,,,,,,,39.7,11.8
DAVIS.A,20030919,2359,0.000,,34.4,10.0,,,,,,,,,,,,52.9,12.9
DAVIS.A,20030920,2359,0.000,,37.2,11.1,,,,,,,,,,,,58.9,13.2
DAVIS.A,20030921,2359,0.000,,37.8,12.2,,,,,,,,,,,,64.1,14.1
DAVIS.A,20030922,2359,0.000,,39.4,16.1,,,,,,,,,,,,52.4,11.3
DAVIS.A,20030923,2359,0.000,,35.0,12.8,,,,,,,,,,,,73.3,21.8
DAVIS.A,20030924,2359,0.000,,29.4,12.2,,,,,,,,,,,,86.4,36.4
DAVIS.A,20030925,2359,0.000,,27.2,11.1,,,,,,,,,,,,85.9,42.1
DAVIS.A,20030926,2359,0.000,,28.3,9.4,,,,,,,,,,,,89.1,38.5
DAVIS.A,20030927,2359,0.000,,30.6,9.4,,,,,,,,,,,,90.0,37.2
DAVIS.A,20030928,2359,0.000,,27.2,10.0,,,,,,,,,,,,89.2,44.7
DAVIS.A,20030929,2359,0.000,,28.3,10.0,,,,,,,,,,,,88.7,33.5
DAVIS.A,20030930,2359,0.000,,30.6,11.1,,,,,,,,,,,,80.0,27.5
DAVIS.A,20031001,2359,0.000,,27.2,10.6,,,,,,,,,,,,82.9,35.2
DAVIS.A,20031002,2359,0.000,,25.6,9.4,,,,,,,,,,,,87.5,41.9
DAVIS.A,20031003,2359,0.000,,27.8,8.9,,,,,,,,,,,,88.0,38.5
DAVIS.A,20031004,2359,0.000,,26.1,11.1,,,,,,,,,,,,88.5,42.5
DAVIS.A,20031005,2359,0.000,,30.0,11.1,,,,,,,,,,,,85.8,28.1
DAVIS.A,20031006,2359,0.000,,32.2,11.7,,,,,,,,,,,,75.0,26.3
DAVIS.A,20031007,2359,0.000,,30.6,10.0,,,,,,,,,,,,84.9,30.5
DAVIS.A,20031008,2359,0.000,,31.7,10.0,,,,,,,,,,,,89.2,22.7
DAVIS.A,20031009,2359,0.000,,25.6,9.4,,,,,,,,,,,,91.8,35.7
DAVIS.A,20031010,2359,0.000,,25.6,9.4,,,,,,,,,,,,46.6,13.5
DAVIS.A,20031011,2359,0.000,,28.3,5.0,,,,,,,,,,,,55.2,17.0
DAVIS.A,20031012,2359,0.000,,29.4,10.6,,,,,,,,,,,,60.7,9.6
DAVIS.A,20031013,2359,0.000,,30.0,11.7,,,,,,,,,,,,52.2,9.6
DAVIS.A,20031014,2359,0.000,,28.9,6.7,,,,,,,,,,,,62.8,14.6
DAVIS.A,20031015,2359,0.000,,26.7,3.9,,,,,,,,,,,,75.5,27.9
DAVIS.A,20031016,2359,0.000,,28.3,8.3,,,,,,,,,,,,76.7,23.9
DAVIS.A,20031017,2359,0.000,,29.4,9.4,,,,,,,,,,,,79.8,24.4
DAVIS.A,20031018,2359,0.000,,28.9,8.9,,,,,,,,,,,,72.3,25.0
DAVIS.A,20031019,2359,0.000,,28.3,9.4,,,,,,,,,,,,83.5,22.5
DAVIS.A,20031020,2359,0.000,,31.7,11.1,,,,,,,,,,,,59.4,19.8
DAVIS.A,20031021,2359,0.000,,33.3,10.0,,,,,,,,,,,,72.3,21.0
DAVIS.A,20031022,2359,0.000,,27.8,8.3,,,,,,,,,,,,90.3,32.8
DAVIS.A,20031023,2359,0.000,,29.4,9.4,,,,,,,,,,,,87.6,13.9
DAVIS.A,20031024,2359,0.000,,30.0,10.6,,,,,,,,,,,,46.1,11.9
DAVIS.A,20031025,2359,0.000,,32.8,13.3,,,,,,,,,,,,39.3,10.8
DAVIS.A,20031026,2359,0.000,,33.3,12.2,,,,,,,,,,,,44.3,12.3
DAVIS.A,20031027,2359,0.000,,31.7,8.3,,,,,,,,,,,,60.2,16.2
DAVIS.A,20031028,2359,0.000,,30.6,9.4,,,,,,,,,,,,67.4,21.1
DAVIS.A,20031029,2359,0.000,,27.8,10.6,,,,,,,,,,,,61.5,26.0
DAVIS.A,20031030,2359,0.000,,17.8,4.4,,,,,,,,,,,,82.2,26.8
DAVIS.A,20031031,2359,0.000,,12.2,3.3,,,,,,,,,,,,87.4,59.5
DAVIS.A,20031101,2359,0.000,,16.1,1.1,,,,,,,,,,,,89.7,28.8
DAVIS.A,20031102,2359,4.569,,16.1,1.7,,,,,,,,,,,,88.8,30.8
DAVIS.A,20031103,2359,1.777,,13.9,3.9,,,,,,,,,,,,92.7,52.2
DAVIS.A,20031104,2359,0.000,,15.6,0.6,,,,,,,,,,,,94.1,46.9
DAVIS.A,20031105,2359,0.254,,16.1,5.6,,,,,,,,,,,,86.7,45.4
DAVIS.A,20031106,2359,1.523,,15.6,4.4,,,,,,,,,,,,92.0,53.0
DAVIS.A,20031107,2359,3.300,,17.2,9.4,,,,,,,,,,,,94.9,67.8
DAVIS.A,20031108,2359,10.91,,18.3,8.3,,,,,,,,,,,,96.6,59.0
DAVIS.A,20031109,2359,0.508,,16.7,7.8,,,,,,,,,,,,95.1,67.2
DAVIS.A,20031110,2359,0.000,,17.8,7.2,,,,,,,,,,,,95.5,59.4
DAVIS.A,20031111,2359,0.000,,18.9,5.0,,,,,,,,,,,,91.3,50.1
DAVIS.A,20031112,2359,0.000,,21.1,3.9,,,,,,,,,,,,94.5,32.2
DAVIS.A,20031113,2359,0.000,,18.3,5.6,,,,,,,,,,,,95.1,54.8
DAVIS.A,20031114,2359,1.777,,15.0,8.9,,,,,,,,,,,,91.8,74.0
DAVIS.A,20031115,2359,2.538,,13.9,7.2,,,,,,,,,,,,93.9,75.9
DAVIS.A,20031116,2359,0.254,,15.0,5.6,,,,,,,,,,,,96.3,72.3
DAVIS.A,20031117,2359,0.000,,16.7,6.1,,,,,,,,,,,,94.9,70.6
DAVIS.A,20031118,2359,0.000,,16.7,3.3,,,,,,,,,,,,95.2,61.3
DAVIS.A,20031119,2359,0.000,,17.8,5.6,,,,,,,,,,,,94.4,67.3
DAVIS.A,20031120,2359,0.000,,16.7,6.1,,,,,,,,,,,,94.4,67.2
DAVIS.A,20031121,2359,0.000,,15.0,2.8,,,,,,,,,,,,84.3,34.0
DAVIS.A,20031122,2359,0.000,,12.2,3.3,,,,,,,,,,,,62.7,24.3
DAVIS.A,20031123,2359,0.000,,13.9,-1.1,,,,,,,,,,,,77.3,28.4
DAVIS.A,20031124,2359,0.000,,14.4,-0.6,,,,,,,,,,,,83.4,35.2
DAVIS.A,20031125,2359,0.000,,15.0,-1.7,,,,,,,,,,,,88.1,39.3
DAVIS.A,20031126,2359,0.000,,15.0,-0.6,,,,,,,,,,,,94.9,43.4
DAVIS.A,20031127,2359,0.000,,13.3,1.7,,,,,,,,,,,,87.6,54.6
DAVIS.A,20031128,2359,0.761,,12.8,6.1,,,,,,,,,,,,86.5,63.3
DAVIS.A,20031129,2359,0.000,,11.7,8.3,,,,,,,,,,,,87.4,78.2
DAVIS.A,20031130,2359,2.538,,12.2,8.9,,,,,,,,,,,,94.4,82.2
DAVIS.A,20031201,2359,3.300,,12.8,9.4,,,,,,,,,,,,95.4,83.1
DAVIS.A,20031202,2359,1.269,,14.4,7.8,,,,,,,,,,,,96.0,86.9
DAVIS.A,20031203,2359,0.508,,17.2,7.2,,,,,,,,,,,,96.7,71.6
DAVIS.A,20031204,2359,0.508,,10.6,6.1,,,,,,,,,,,,96.1,87.1
DAVIS.A,20031205,2359,11.67,,16.1,10.0,,,,,,,,,,,,95.5,81.9
DAVIS.A,20031206,2359,5.076,,16.7,11.1,,,,,,,,,,,,94.4,79.8
DAVIS.A,20031207,2359,0.000,,16.1,5.6,,,,,,,,,,,,90.4,48.9
DAVIS.A,20031208,2359,0.000,,13.3,2.2,,,,,,,,,,,,88.5,48.0
DAVIS.A,20031209,2359,3.807,,9.4,3.9,,,,,,,,,,,,93.4,83.4
DAVIS.A,20031210,2359,9.137,,14.4,8.9,,,,,,,,,,,,92.6,73.3
DAVIS.A,20031211,2359,0.000,,12.8,3.3,,,,,,,,,,,,93.6,63.0
DAVIS.A,20031212,2359,1.523,,10.0,3.3,,,,,,,,,,,,94.7,82.8
DAVIS.A,20031213,2359,0.000,,15.0,8.3,,,,,,,,,,,,92.8,75.6
DAVIS.A,20031214,2359,9.391,,15.6,3.3,,,,,,,,,,,,92.4,45.1
DAVIS.A,20031215,2359,0.000,,11.7,2.2,,,,,,,,,,,,92.5,59.0
DAVIS.A,20031216,2359,0.000,,11.7,0.6,,,,,,,,,,,,94.2,66.5
DAVIS.A,20031217,2359,0.000,,12.8,2.2,,,,,,,,,,,,91.8,54.6
DAVIS.A,20031218,2359,0.000,,15.0,2.2,,,,,,,,,,,,93.5,52.9
DAVIS.A,20031219,2359,6.599,,10.0,2.2,,,,,,,,,,,,95.2,80.1
DAVIS.A,20031220,2359,6.091,,11.1,7.8,,,,,,,,,,,,96.3,89.1
DAVIS.A,20031221,2359,0.000,,14.4,6.1,,,,,,,,,,,,94.5,79.9
DAVIS.A,20031222,2359,0.254,,10.0,2.8,,,,,,,,,,,,96.5,94.4
DAVIS.A,20031223,2359,12.94,,12.2,6.7,,,,,,,,,,,,97.3,83.0
DAVIS.A,20031224,2359,17.76,,12.2,9.4,,,,,,,,,,,,93.1,87.9
DAVIS.A,20031225,2359,0.000,,12.2,2.8,,,,,,,,,,,,90.7,60.4
DAVIS.A,20031226,2359,0.000,,11.7,-0.6,,,,,,,,,,,,91.2,39.4
DAVIS.A,20031227,2359,0.000,,11.1,-2.2,,,,,,,,,,,,94.1,53.5
DAVIS.A,20031228,2359,0.000,,7.2,-1.7,,,,,,,,,,,,95.9,74.9
DAVIS.A,20031229,2359,34.51,,8.3,5.0,,,,,,,,,,,,89.4,80.6
DAVIS.A,20031230,2359,0.000,,10.6,5.0,,,,,,,,,,,,94.1,80.3
DAVIS.A,20031231,2359,0.000,,11.7,3.3,,,,,,,,,,,,94.0,77.5
DAVIS.A,20040101,2359,29.94,,11.1,5.6,,,,,,,,,,,,94.5,76.5
DAVIS.A,20040102,2359,2.284,,10.6,1.7,,,,,,,,,,,,96.4,70.4
DAVIS.A,20040103,2359,0.000,,8.9,-1.1,,,,,,,,,,,,92.2,53.8
DAVIS.A,20040104,2359,0.000,,9.4,-2.8,,,,,,,,,,,,95.2,63.2
DAVIS.A,20040105,2359,0.000,,9.4,1.7,,,,,,,,,,,,90.8,62.9
DAVIS.A,20040106,2359,3.046,,8.9,2.8,,,,,,,,,,,,93.0,66.5
DAVIS.A,20040107,2359,3.300,,11.1,5.6,,,,,,,,,,,,94.9,81.5
DAVIS.A,20040108,2359,1.777,,12.2,7.2,,,,,,,,,,,,96.4,85.0
DAVIS.A,20040109,2359,4.061,,12.2,3.9,,,,,,,,,,,,96.5,91.8
DAVIS.A,20040110,2359,0.000,,15.0,6.7,,,,,,,,,,,,94.4,72.2
DAVIS.A,20040111,2359,0.000,,16.7,7.2,,,,,,,,,,,,96.2,64.1
DAVIS.A,20040112,2359,0.000,,10.0,7.8,,,,,,,,,,,,95.5,87.3
DAVIS.A,20040113,2359,0.000,,8.3,6.1,,,,,,,,,,,,96.1,88.6
DAVIS.A,20040114,2359,0.508,,7.8,5.0,,,,,,,,,,,,96.1,91.2
DAVIS.A,20040115,2359,0.000,,10.6,4.4,,,,,,,,,,,,96.9,85.7
DAVIS.A,20040116,2359,0.000,,10.0,7.2,,,,,,,,,,,,95.6,86.9
DAVIS.A,20040117,2359,0.000,,9.4,7.8,,,,,,,,,,,,91.4,81.9
DAVIS.A,20040118,2359,0.000,,12.8,4.4,,,,,,,,,,,,94.0,68.2
DAVIS.A,20040119,2359,0.000,,9.4,4.4,,,,,,,,,,,,95.2,80.3
DAVIS.A,20040120,2359,0.254,,13.3,2.8,,,,,,,,,,,,95.6,68.0
DAVIS.A,20040121,2359,0.254,,16.1,-0.6,,,,,,,,,,,,97.5,42.3
DAVIS.A,20040122,2359,0.000,,12.8,-1.1,,,,,,,,,,,,97.0,63.6
DAVIS.A,20040123,2359,3.046,,10.6,-1.1,,,,,,,,,,,,96.9,81.9
DAVIS.A,20040124,2359,2.792,,10.0,5.6,,,,,,,,,,,,96.4,83.3
DAVIS.A,20040125,2359,0.000,,12.2,2.2,,,,,,,,,,,,,
DAVIS.A,20040126,2359,0.000,,9.4,1.7,,,,,,,,,,,,89.2,68.9
DAVIS.A,20040127,2359,2.538,,11.1,7.2,,,,,,,,,,,,92.9,83.7
DAVIS.A,20040128,2359,0.000,,13.9,3.3,,,,,,,,,,,,93.4,67.8
DAVIS.A,20040129,2359,0.254,,12.8,1.7,,,,,,,,,,,,96.6,75.1
DAVIS.A,20040130,2359,1.777,,13.9,6.1,,,,,,,,,,,,94.4,60.8
DAVIS.A,20040131,2359,0.000,,13.3,3.9,,,,,,,,,,,,84.2,40.7
DAVIS.A,20040201,2359,0.000,,11.1,3.3,,,,,,,,,,,,90.8,66.4
DAVIS.A,20040202,2359,19.28,,12.2,6.1,,,,,,,,,,,,94.1,69.9
DAVIS.A,20040203,2359,2.538,,13.9,6.1,,,,,,,,,,,,95.3,68.7
DAVIS.A,20040204,2359,0.000,,13.9,3.3,,,,,,,,,,,,95.4,61.5
DAVIS.A,20040205,2359,0.000,,14.4,2.2,,,,,,,,,,,,91.8,56.7
DAVIS.A,20040206,815,3.300,,15.0,3.9,,,,,,,,,,,,94.9,62.9
DAVIS.A,20040207,2359,0.000,,13.9,1.1,,,,,,,,,,,,89.0,53.2
DAVIS.A,20040208,2359,0.000,,13.9,2.8,,,,,,,,,,,,82.2,47.1
DAVIS.A,20040209,2359,0.000,,16.1,3.3,,,,,,,,,,,,75.9,38.0
DAVIS.A,20040210,2359,0.000,,15.6,2.8,,,,,,,,,,,,87.5,37.7
DAVIS.A,20040211,2359,0.000,,16.7,-0.6,,,,,,,,,,,,93.3,50.1
DAVIS.A,20040212,2359,0.000,,17.8,1.1,,,,,,,,,,,,93.4,43.0
DAVIS.A,20040213,2359,0.254,,12.2,2.2,,,,,,,,,,,,93.2,58.0
DAVIS.A,20040214,2359,0.000,,16.7,3.9,,,,,,,,,,,,92.4,53.8
DAVIS.A,20040215,2359,1.777,,15.6,6.1,,,,,,,,,,,,95.4,63.6
DAVIS.A,20040216,2359,24.36,,13.3,9.4,,,,,,,,,,,,95.5,80.5
DAVIS.A,20040217,2359,21.57,,16.7,11.7,,,,,,,,,,,,95.4,73.3
DAVIS.A,20040218,2359,13.70,,16.7,6.7,,,,,,,,,,,,95.7,58.8
DAVIS.A,20040219,2359,0.000,,15.6,3.3,,,,,,,,,,,,93.0,49.7
DAVIS.A,20040220,2359,0.000,,13.9,7.2,,,,,,,,,,,,94.5,61.8
DAVIS.A,20040221,2359,0.254,,12.8,8.3,,,,,,,,,,,,93.2,73.6
DAVIS.A,20040222,2359,9.137,,13.3,7.8,,,,,,,,,,,,96.0,73.7
DAVIS.A,20040223,2359,0.254,,15.6,3.9,,,,,,,,,,,,95.3,60.6
DAVIS.A,20040224,2359,1.015,,15.6,8.9,,,,,,,,,,,,92.4,58.7
DAVIS.A,20040225,2359,48.47,,15.0,8.9,,,,,,,,,,,,92.5,63.2
DAVIS.A,20040226,2359,9.899,,12.8,4.4,,,,,,,,,,,,92.0,71.2
DAVIS.A,20040227,2359,0.000,,13.9,3.3,,,,,,,,,,,,94.3,59.2
DAVIS.A,20040228,2359,0.000,,15.6,1.7,,,,,,,,,,,,92.8,44.4
DAVIS.A,20040229,2359,0.000,,14.4,3.3,,,,,,,,,,,,95.2,61.6
DAVIS.A,20040301,2359,4.822,,13.9,6.7,,,,,,,,,,,,93.4,79.4
DAVIS.A,20040302,2359,0.000,,17.2,5.0,,,,,,,,,,,,91.2,44.5
DAVIS.A,20040303,2359,0.000,,15.0,4.4,,,,,,,,,,,,83.1,49.6
DAVIS.A,20040304,2359,0.000,,20.0,6.1,,,,,,,,,,,,91.1,34.8
DAVIS.A,20040305,2359,0.000,,18.3,3.3,,,,,,,,,,,,94.9,56.8
DAVIS.A,20040306,2359,0.000,,18.9,4.4,,,,,,,,,,,,96.1,61.7
DAVIS.A,20040307,2359,0.000,,21.7,5.0,,,,,,,,,,,,92.9,45.7
DAVIS.A,20040308,2359,0.000,,24.4,6.7,,,,,,,,,,,,94.8,41.1
DAVIS.A,20040309,2359,0.000,,25.6,7.2,,,,,,,,,,,,94.4,41.6
DAVIS.A,20040310,2359,0.000,,25.0,15.6,,,,,,,,,,,,52.1,27.5
